HHID,PID,s11_start_time,s11q01a,s11q01b,s11q02,s11q03,s11q04,s11q05,s11q06,s11q07,s11q08,s11q09a,s11q09a_oth,s11q09b,s11q10,s11q11__1,s11q11__2,s11q11__3,s11q12,s11q13,s11q14,s11q15a,s11q15b,s11q16a,s11q16b,s11q16c,s11q16d,s11q16e,s11q16f,s11q16g,s11q16h,s11q17a,s11_end_time
286814db84ef44edbbb08c5039f012a3,9,2019-11-17T14:29:36,No,3,No,No,Yes,2,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,45000,20000,No expenses / Don't Know,No expenses / Don't Know,3000,,ALONE,2019-11-17T14:31:30
286814db84ef44edbbb08c5039f012a3,10,2019-11-17T14:31:37,No,3,No,No,Yes,2,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,45000,20000,No expenses / Don't Know,No expenses / Don't Know,3000,,ALONE,2019-11-17T14:33:19
286814db84ef44edbbb08c5039f012a3,11,2019-11-17T14:33:27,No,3,No,No,No,,,,,,,,,Don’t want to,Too young,,No,,,No,,,,,,,,,,ALONE,2019-11-17T14:35:04
28f357e86d3f42da86a35d4844eab6a6,1,2019-12-10T16:00:18,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T16:04:37
28f357e86d3f42da86a35d4844eab6a6,2,2019-12-10T13:49:33,Yes,,No,No,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T13:57:34
28f357e86d3f42da86a35d4844eab6a6,3,2019-12-11T08:48:54,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-11T08:51:35
28f357e86d3f42da86a35d4844eab6a6,4,2019-12-10T13:57:48,No,2,No,No,Yes,3,Class three completed,No,,,,,,Did not do well in school,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T13:59:43
28ff78e96d9d4d468f5f198a6329fe9e,1,2019-10-23T14:07:59,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T14:11:17
28ff78e96d9d4d468f5f198a6329fe9e,2,2019-10-23T14:11:20,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T14:15:26
28ff78e96d9d4d468f5f198a6329fe9e,3,2019-10-23T14:15:34,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T14:18:30
28ff78e96d9d4d468f5f198a6329fe9e,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29594d560a094a92ae45052700954b13,1,2019-12-23T13:45:09,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:46:06
29594d560a094a92ae45052700954b13,2,2019-12-23T13:46:11,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:46:50
29594d560a094a92ae45052700954b13,3,2019-12-23T13:46:55,Yes,,Yes,Yes,Yes,12,Higher education certificate (BacII),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:48:39
29594d560a094a92ae45052700954b13,4,2019-12-23T13:48:44,No,1,Yes,Yes,Yes,16,"Bachelor degree (B.A., BSc, etc.)",No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:49:36
29594d560a094a92ae45052700954b13,5,2019-12-23T13:49:45,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:50:25
29594d560a094a92ae45052700954b13,6,2019-12-23T13:50:39,No,1,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:51:13
29594d560a094a92ae45052700954b13,7,2019-12-23T13:51:45,No,1,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T13:52:15
2a4828dab1da486db594dc4b3661268c,1,2019-10-12T09:31:01,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-12T09:31:48
2a4828dab1da486db594dc4b3661268c,2,2019-10-12T09:29:54,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-12T09:30:54
2a4828dab1da486db594dc4b3661268c,4,2019-10-12T09:45:58,Yes,,Yes,Yes,Yes,14,Higher education certificate (BacII),Yes,College/university undergraduate,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,College/university undergraduate studies,No expenses / Don't Know,No expenses / Don't Know,80000,80000,4000000,60000,No expenses / Don't Know,,ALONE,2019-10-12T09:52:19
2a509ecdc041459682f7f6a8c5127efa,1,2019-12-08T15:18:18,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-08T15:19:36
2a509ecdc041459682f7f6a8c5127efa,2,2019-12-09T14:18:44,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T08:27:38
2a509ecdc041459682f7f6a8c5127efa,3,2019-12-09T14:18:54,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T08:27:50
2a509ecdc041459682f7f6a8c5127efa,4,2019-12-08T15:21:10,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-09T14:19:05
2a509ecdc041459682f7f6a8c5127efa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2abdae8c67d04f6d8a66ade9d807d639,1,2019-11-21T09:29:49,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T09:30:36
2abdae8c67d04f6d8a66ade9d807d639,2,2019-11-21T09:30:40,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T09:31:16
2abdae8c67d04f6d8a66ade9d807d639,4,2019-11-21T09:32:18,Yes,,Yes,Yes,Yes,3,Class two completed,Yes,Class three,,,Public,No,,,,No,,,Yes,Class two,No expenses / Don't Know,No expenses / Don't Know,8000,26000,No expenses / Don't Know,No expenses / Don't Know,20000,,ALONE,2019-11-21T09:33:13
2abf2c3a49cc4761b55400c2bfd3a474,1,2019-11-15T07:16:01,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T07:16:30
2abf2c3a49cc4761b55400c2bfd3a474,2,2019-11-15T07:16:36,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T07:16:42
2ac3258544364d968cf29dd59d890919,1,2019-11-10T15:34:29,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T15:35:20
2ac3258544364d968cf29dd59d890919,2,2019-11-10T15:35:29,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T15:36:45
2ac3258544364d968cf29dd59d890919,3,2019-11-10T15:37:39,No,1,Yes,Yes,Yes,7,Class seven completed,Yes,Class seven,,,Public,No,,,,No,,,Yes,Class seven,150000,No expenses / Don't Know,60000,30000,No expenses / Don't Know,No expenses / Don't Know,5000,,ALONE,2019-12-22T15:39:55
2ac3258544364d968cf29dd59d890919,4,2019-11-10T15:40:10,No,1,Yes,Yes,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,40000,25000,No expenses / Don't Know,No expenses / Don't Know,2000,,ALONE,2019-12-22T15:42:26
2b75027af6c74111bd04b60d417dcff5,1,2019-10-16T08:16:48,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T08:17:44
2b75027af6c74111bd04b60d417dcff5,2,2019-10-15T15:37:03,No,1,No,No,Yes,1,No class completed,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,Yes,Pre-school/Kindergarten,No expenses / Don't Know,No expenses / Don't Know,30000,10000,648000,No expenses / Don't Know,10000,,ALONE,2019-10-15T15:41:57
2b75027af6c74111bd04b60d417dcff5,3,2019-10-15T15:42:06,No,1,No,No,Yes,1,No class completed,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,Yes,Pre-school/Kindergarten,No expenses / Don't Know,No expenses / Don't Know,20000,10000,432000,No expenses / Don't Know,10000,,ALONE,2019-10-15T15:45:30
2ba0c9499a2c4ae7970120124f5a6855,1,2019-11-10T17:20:38,Yes,,Yes,Yes,Yes,10,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T17:21:40
2ba0c9499a2c4ae7970120124f5a6855,2,2019-11-10T12:07:48,Yes,,Yes,Yes,Yes,9,Lower education certificate (diploma),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T12:08:29
2ba0c9499a2c4ae7970120124f5a6855,3,2019-11-10T12:08:33,No,2,No,No,Yes,0,No class completed,Yes,Class one,,,Public,No,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T12:13:47
2ba0c9499a2c4ae7970120124f5a6855,4,2019-11-10T12:13:52,No,2,No,No,Yes,0,Pre-school/Kindergarten,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T12:14:49
2ba0c9499a2c4ae7970120124f5a6855,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ba1705aa3a44fd1a4a6864d3d70a0a7,1,2019-12-06T14:02:44,Yes,,Yes,No,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-06T14:03:54
2ba1705aa3a44fd1a4a6864d3d70a0a7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ba1705aa3a44fd1a4a6864d3d70a0a7,3,2019-12-06T14:37:01,Yes,,Yes,No,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-06T14:38:17
2bd855c1319844c39733e2e568a3aa39,1,2019-10-16T04:10:08,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T04:11:19
2bd855c1319844c39733e2e568a3aa39,2,2019-10-16T04:11:26,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-16T04:12:27
2bd855c1319844c39733e2e568a3aa39,3,2019-10-16T04:12:34,Yes,,Yes,Yes,Yes,8,Class eight completed,Yes,Class nine,,,Public,No,,,,No,,,Yes,Class eight,No expenses / Don't Know,108000,30600,3000,No expenses / Don't Know,No expenses / Don't Know,5000,,ALONE,2019-10-16T04:17:03
2bd855c1319844c39733e2e568a3aa39,4,2019-10-16T04:17:13,No,2,Yes,Yes,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,10200,3000,No expenses / Don't Know,No expenses / Don't Know,3000,,ALONE,2019-10-16T04:21:43
2bd855c1319844c39733e2e568a3aa39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bf79c57ea89426499af545ce2a6c0f0,1,2019-10-24T13:30:05,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-24T13:35:35
2bf79c57ea89426499af545ce2a6c0f0,2,2019-10-24T13:35:51,Yes,,Yes,Yes,Yes,5,Don´t know,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-24T13:39:15
2bf79c57ea89426499af545ce2a6c0f0,3,2019-10-24T13:39:20,No,2,Yes,Yes,Yes,11,Class eleven completed,Yes,Class twelve,,,Public,Yes,,,,No,,,Yes,Class twelve,360000,270000,40000,12000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-24T13:44:28
2bf90063aaae474f9315f93460624302,1,2019-11-27T14:29:04,No,2,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-27T14:30:01
2bf90063aaae474f9315f93460624302,2,2019-11-27T11:33:29,Yes,,Yes,Yes,No,,,,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-11-27T11:34:02
2bf90063aaae474f9315f93460624302,3,2019-11-27T14:45:15,No,2,Yes,Yes,Yes,7,Class seven completed,Yes,Class eight,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class seven,No expenses / Don't Know,15000,40000,60000,No expenses / Don't Know,720000,3000,,ALONE,2019-11-27T14:51:01
2bf90063aaae474f9315f93460624302,4,2019-11-27T14:54:18,No,2,Yes,Yes,Yes,4,Class four completed,Yes,Class five,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,No expenses / Don't Know,20000,30000,No expenses / Don't Know,No expenses / Don't Know,3000,,ALONE,2019-11-27T14:55:49
2c2f43246ae3416fabb581de3c352e64,2,2019-10-09T08:47:33,No,3,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-09T08:50:03
2c2f43246ae3416fabb581de3c352e64,3,2019-10-09T08:50:20,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-09T08:53:16
2c4df249a94c419084c8f7a4bfc4f259,1,2019-12-25T14:25:23,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-25T14:36:53
2c4df249a94c419084c8f7a4bfc4f259,2,2019-12-25T08:42:06,Yes,,No,No,Yes,3,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-25T08:50:41
2c4df249a94c419084c8f7a4bfc4f259,3,2019-12-25T08:50:48,No,2,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-25T08:50:52
2c4df249a94c419084c8f7a4bfc4f259,4,2019-12-25T10:32:20,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-25T10:47:53
2c4df249a94c419084c8f7a4bfc4f259,5,2019-12-25T08:50:58,No,2,Yes,Yes,Yes,5,Class four completed,Yes,Class five,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,No expenses / Don't Know,20000,50000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-25T08:56:03
2c4df249a94c419084c8f7a4bfc4f259,6,2019-12-25T08:56:19,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-12-25T09:00:43
2c5d013bda5e499987f6ed20febdb287,1,2019-10-19T11:25:53,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-19T11:26:36
2c5d013bda5e499987f6ed20febdb287,2,2019-10-19T11:26:40,Yes,,Yes,Yes,Yes,8,Class eight completed,Yes,Class nine,,,Public,No,,,,Yes,Yes,Foreign Languages,Yes,Class eight,No expenses / Don't Know,170000,20000,100000,No expenses / Don't Know,No expenses / Don't Know,10000,,ALONE,2019-10-19T11:31:21
2c5d013bda5e499987f6ed20febdb287,3,2019-10-19T11:34:20,Yes,,Yes,Yes,Yes,9,Lower education certificate (diploma),Yes,Class ten,,,Public,Yes,,,,No,,,Yes,Class nine,No expenses / Don't Know,180000,28000,100000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-19T11:37:24
2c84b4045b7a455895870c58b41b8124,1,2019-11-10T09:06:53,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T09:07:36
2c84b4045b7a455895870c58b41b8124,2,2019-11-10T09:33:13,Yes,,Yes,Yes,Yes,4,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-10T09:34:08
2c84b4045b7a455895870c58b41b8124,3,2019-11-10T09:56:46,Yes,,Yes,Yes,Yes,11,Class eleven completed,No,,,,,,,,,Yes,Yes,Foreign Languages,Yes,Non-formal class,480000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-10T10:00:04
2c84b4045b7a455895870c58b41b8124,4,2019-11-10T12:33:39,Yes,,Yes,Yes,Yes,11,Class eleven completed,Yes,Class twelve,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Non-formal class,1200000,1200000,100000,150000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-10T12:35:58
2c84b4045b7a455895870c58b41b8124,5,2019-11-10T12:36:56,No,2,Yes,Yes,Yes,2,Class two completed,Yes,Class three,,,Public,No,,,,Yes,No,,Yes,Class two,480000,No expenses / Don't Know,50000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-10T12:37:25
2c84b4045b7a455895870c58b41b8124,6,2019-11-11T07:50:06,Yes,,Yes,Yes,Yes,1,Other (Specify),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-11T07:49:19
2c84b4045b7a455895870c58b41b8124,7,2019-11-11T08:41:41,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-11T08:42:21
2ca2555b53dd479ca6f573f549cdd417,1,2019-12-11T01:10:46,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-11T01:13:26
2ca2555b53dd479ca6f573f549cdd417,2,2019-12-11T01:13:50,Yes,,Yes,Yes,Yes,11,Class eleven completed,Yes,Class twelve,,,Public,Yes,,,,No,,,Yes,Class eleven,No expenses / Don't Know,756000,32000,50000,432000,756000,No expenses / Don't Know,,ALONE,2019-12-11T01:28:58
2ca2555b53dd479ca6f573f549cdd417,3,2019-12-11T02:51:43,Yes,,Yes,Yes,Yes,6,Class six completed,Yes,Class seven,,,Public,No,,,,No,,,Yes,Class six,No expenses / Don't Know,No expenses / Don't Know,21600,29000,259000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-11T03:01:21
2ca2555b53dd479ca6f573f549cdd417,4,2019-12-11T03:01:31,Yes,,Yes,Yes,Yes,5,Class five completed,Yes,Class six,,,Public,No,,,,No,,,Yes,Class five,No expenses / Don't Know,No expenses / Don't Know,20000,40000,259000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-11T03:06:06
2cbc2a9637b6403baf4f62e43c3ae4e6,1,2019-10-31T09:03:20,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-31T09:03:46
2cbc2a9637b6403baf4f62e43c3ae4e6,2,2019-11-01T08:17:36,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-01T08:18:00
2cbc2a9637b6403baf4f62e43c3ae4e6,3,2019-11-01T08:32:04,Yes,,Yes,Yes,Yes,6,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-01T08:32:32
2cbc2a9637b6403baf4f62e43c3ae4e6,5,2019-10-31T09:04:10,No,1,Yes,Yes,Yes,6,Class five completed,No,,,,,,Did not do well in school,,,No,,,No,,,,,,,,,,ALONE,2019-10-31T09:05:14
2cbc2a9637b6403baf4f62e43c3ae4e6,6,2019-10-31T09:05:19,No,1,Yes,Yes,Yes,9,Class seven completed,Yes,Class eight,,,Public,No,,,,No,,,Yes,Class seven,No expenses / Don't Know,300000,100000,20000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-31T09:06:22
2cbc2a9637b6403baf4f62e43c3ae4e6,7,2019-10-31T09:06:26,Yes,,Yes,Yes,Yes,6,Class four completed,Yes,Class five,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,No expenses / Don't Know,20000,10000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-31T09:07:09
2cbc2a9637b6403baf4f62e43c3ae4e6,8,2019-10-31T09:07:15,No,1,Yes,Yes,Yes,5,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,20000,15000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-31T09:08:14
2cdbec918692425b9905d36dd895e8f5,1,2019-12-10T09:22:27,Yes,,Yes,Yes,Yes,9,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T09:23:56
2cdbec918692425b9905d36dd895e8f5,2,2019-12-10T09:24:00,Yes,,Yes,Yes,Yes,9,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T09:25:25
2cdbec918692425b9905d36dd895e8f5,3,2019-12-10T09:25:32,No,2,Yes,Yes,Yes,8,Class seven completed,Yes,Class eight,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class seven,No expenses / Don't Know,700000,40000,35000,360000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-10T09:29:59
2cdbec918692425b9905d36dd895e8f5,4,2019-12-10T09:30:06,No,2,Yes,Yes,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,35000,25000,400000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-10T09:32:51
2d1416e0c66a481291365d3a41c759ac,1,2019-12-28T03:46:43,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T03:47:48
2d1416e0c66a481291365d3a41c759ac,2,2019-12-29T04:28:17,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-29T04:29:03
2d1416e0c66a481291365d3a41c759ac,3,2019-12-28T03:48:00,No,1,No,No,Yes,0,No class completed,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T03:49:42
2d1416e0c66a481291365d3a41c759ac,4,2019-12-28T03:49:51,No,1,No,No,Yes,0,No class completed,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T03:51:21
2d5747932ce54b75a7b817bd204d2277,1,2019-11-09T15:50:38,Yes,,Yes,Yes,Yes,16,"Bachelor degree (B.A., BSc, etc.)",No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-09T15:51:54
2d956644dd51468e9d00506a2d809636,1,2019-12-28T17:44:31,Yes,,Yes,Yes,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T17:45:30
2d956644dd51468e9d00506a2d809636,2,2019-12-28T17:45:35,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T17:46:10
2d956644dd51468e9d00506a2d809636,3,2019-12-28T17:46:15,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T17:46:53
2d956644dd51468e9d00506a2d809636,4,2019-12-28T17:46:58,Yes,,Yes,Yes,Yes,9,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T17:48:04
2d956644dd51468e9d00506a2d809636,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2db6fa2fbfd74e93b1d780a9b408be95,1,2019-11-21T11:39:26,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T11:39:45
2db6fa2fbfd74e93b1d780a9b408be95,2,2019-11-21T14:58:14,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T14:58:52
2db6fa2fbfd74e93b1d780a9b408be95,3,2019-11-21T11:53:57,Yes,,No,No,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-21T11:54:26
2deb66bc97b04a5e8de0ba025016e476,1,2019-12-22T14:40:00,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-22T14:40:41
2deb66bc97b04a5e8de0ba025016e476,2,2019-12-24T10:40:56,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-24T10:41:46
2deb66bc97b04a5e8de0ba025016e476,3,2019-12-24T10:41:52,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-24T10:42:49
2deb66bc97b04a5e8de0ba025016e476,4,2019-12-24T10:43:01,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-24T10:44:03
2deb66bc97b04a5e8de0ba025016e476,5,2019-12-24T10:44:08,No,3,Yes,Yes,Yes,3,Class three completed,Yes,Class four,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class three,160000,No expenses / Don't Know,40000,20000,No expenses / Don't Know,No expenses / Don't Know,2000,,ALONE,2019-12-24T10:46:24
2e10b7e5cd8b4c7b89181a8ef04656de,1,2019-12-20T20:14:42,No,2,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T14:04:08
2e10b7e5cd8b4c7b89181a8ef04656de,2,2019-12-16T17:40:06,Yes,,No,No,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-16T18:06:02
2e10b7e5cd8b4c7b89181a8ef04656de,3,2019-12-19T14:46:52,No,2,Yes,Yes,Yes,11,Class ten completed,Yes,Class eleven,,,Public,Yes,,,,No,,,Yes,Class ten,No expenses / Don't Know,1152000,80000,20000,No expenses / Don't Know,672000,20000,,ALONE,2019-12-19T15:01:20
2e10b7e5cd8b4c7b89181a8ef04656de,4,2019-12-17T14:52:27,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-17T14:54:15
2e18eb07f59f41a1a90486d70adb574c,1,2019-11-15T16:30:17,Yes,,Yes,Yes,Yes,12,Class twelve completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T16:31:28
2e18eb07f59f41a1a90486d70adb574c,2,2019-11-15T17:51:20,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T17:52:55
2e18eb07f59f41a1a90486d70adb574c,3,2019-11-16T16:03:34,No,1,No,No,Yes,0,Pre-school/Kindergarten,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,No,,,,,,,,,,ALONE,2019-11-16T16:11:13
2e56d9e57ee946d3be32b11ec1aee1bf,1,2019-10-29T12:49:04,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-10-29T12:50:31
